966,1,2008,89
967,1,2009,89
968,1,2010,89
969,4,2000,90
970,4,2001,90
971,4,2002,90
972,4,2003,90
973,4,2004,90
974,4,2005,90
975,4,2006,90
976,4,2007,90
977,4,2008,90
978,4,2009,90
979,4,2010,90
980,15,2000,91
981,15,2001,91
982,15,2002,91
983,15,2003,91
984,15,2004,91
985,15,2005,91
986,15,2006,91
987,15,2007,91
988,15,2008,91
989,15,2009,91
990,15,2010,91
991,4,2000,92
992,4,2001,92
993,4,2002,92
994,5,2003,92
995,5,2004,92
996,5,2005,92
997,5,2006,92
998,5,2007,92
999,5,2008,92
1000,5,2009,92
1001,5,2010,92
1002,2,2000,93
1003,2,2001,93
1004,2,2002,93
1005,2,2003,93
1006,2,2004,93
1007,2,2005,93
1008,2,2006,93
1009,2,2007,93
1010,2,2008,93
1011,2,2009,93
1012,2,2010,93
1013,3,2000,94
1014,3,2001,94
1015,3,2002,94
1016,3,2003,94
1017,3,2004,94
1018,3,2005,94
1019,3,2006,94
1020,3,2007,94
1021,3,2008,94
1022,3,2009,94
1023,3,2010,94
1024,4,2000,95
1025,4,2001,95
1026,4,2002,95
1027,4,2003,95
1028,4,2004,95
1029,4,2005,95
1030,4,2006,95
1031,4,2007,95
1032,4,2008,95
1033,4,2009,95
1034,4,2010,95
1035,146,2000,96
1036,145,2001,96
1037,145,2002,96
1038,144,2003,96
1039,143,2004,96
1040,142,2005,96
1041,142,2006,96
1042,141,2007,96
1043,140,2008,96
1044,140,2009,96
1045,139,2010,96
1046,6,2000,97
1047,6,2001,97
1048,6,2002,97
1049,6,2003,97
1050,6,2004,97
1051,6,2005,97
1052,6,2006,97
1053,7,2007,97
1054,7,2008,97
1055,7,2009,97
1056,7,2010,97
1057,4,2000,98
1058,4,2001,98
1059,4,2002,98
1060,4,2003,98
1061,4,2004,98
1062,4,2005,98
1063,4,2006,98
1064,4,2007,98
1065,4,2008,98
1066,4,2009,98
1067,4,2010,98
1068,49,2000,99
1069,48,2001,99
1070,48,2002,99
1071,47,2003,99
1072,47,2004,99
1073,46,2005,99
1074,46,2006,99
1075,46,2007,99
1076,45,2008,99
1077,45,2009,99
1078,45,2010,99
1079,25,2000,100
1080,25,2001,100
1081,25,2002,100
1082,25,2003,100
1083,26,2004,100
1084,26,2005,100
1085,26,2006,100
1086,27,2007,100
1087,27,2008,100
1088,27,2009,100
1089,27,2010,100
1090,0,2000,101
1091,0,2001,101
1092,0,2002,101
1093,0,2003,101
1094,0,2004,101
1095,0,2005,101
1096,0,2006,101
1097,0,2007,101
1098,0,2008,101
1099,0,2009,101
1100,0,2010,101
1101,68,2000,102
1102,69,2001,102
1103,70,2002,102
1104,70,2003,102
1105,71,2004,102
1106,72,2005,102
1107,73,2006,102
1108,74,2007,102
1109,75,2008,102
1110,75,2009,102
1111,76,2010,102
1112,22,2000,103
1113,23,2001,103
1114,24,2002,103
1115,24,2003,103
1116,25,2004,103
1117,26,2005,103
1118,26,2006,103
1119,27,2007,103
1120,28,2008,103
1121,28,2009,103
1122,29,2010,103
1123,6,2000,104
1124,6,2001,104
1125,6,2002,104
1126,6,2003,104
1127,6,2004,104
1128,6,2005,104
1129,6,2006,104
1130,6,2007,104
1131,7,2008,104
1132,7,2009,104
1133,7,2010,104
1134,4,2000,105
1135,4,2001,105
1136,4,2002,105
1137,5,2003,105
1138,5,2004,105
1139,5,2005,105
1140,5,2006,105
1141,5,2007,105
1142,6,2008,105
1143,6,2009,105
1144,6,2010,105
1145,1,2000,106
1146,2,2001,106
1147,2,2002,106
1148,2,2003,106
1149,2,2004,106
1150,2,2005,106
1151,2,2006,106
1152,2,2007,106
1153,2,2008,106
1154,2,2009,106
1155,2,2010,106
1156,3,2000,107
1157,3,2001,107
1158,3,2002,107
1159,3,2003,107
1160,3,2004,107
1161,3,2005,107
1162,3,2006,107
1163,3,2007,107
1164,4,2008,107
1165,4,2009,107
